filename,date,PERSON,GPE,ORGANIZATION,MONEY,TIME
1101163110431,2004-07-09,"['C. Councilman Tom Seeger', 'D. Councilwoman Jennie Angel', 'E. Councilman John Torch', 'F. Councilman Alex de la Cruz', 'G. Councilman Jim Sarducci', 'Law', 'Pro- tem George Greenway', 'Rex Luthor']",['Alderwood'],"['A.', 'B.', 'Chamber of Commerce', 'City Council Agenda', 'Council', 'Justice Center', 'U.S. Bank', 'Webmaster Copyright Hawk Press Inc.']","['$ 5,500', '$ 567,497.50']",['7 p.m.']
1101242766447,2004-08-10,"['Bruce Rinz', 'Councilman Jim Sarducci', 'Councilman John Torch', 'Councilman Tom Seeger', 'Councilwoman Jennie Angel', 'John Panni', 'Police', 'Rex Luthor', 'Tom Rockford']","['Alderwood', 'Assistant City', 'Central Park', 'City of Alderwood']","['Bank', 'Bill Bank', 'City', 'City Council', 'Council', 'Hawk Press Inc.']",['$ 250'],['night']
1101242766213,2004-08-10,"['Councilman Jim Sarducci', 'Councilman Tom Seeger', 'Delia Chavez', 'John Panni', 'Kathy Fisher']","['Alderwood', 'County', 'Washington']","['City Council', 'Council', 'Department of Justice', 'Hawk Press Inc.', 'Office']","['$ 545,000', '$ 877,000']","['last night', 'night']"
1101242766682,2004-08-10,"['Albert ( Holanda ) Carranza', 'Alice', 'Alice L. Knight', 'Alice L. Knight, 84', 'Allen Grant', 'Angie', 'Arleta Langdon', 'Arlie', 'Arlie Knight', 'Arthur', 'Aurelio', 'Bertha', 'Bill', 'Cain', 'Carlos', 'Chris', 'DAVID EARL HILEMAN', 'Dan', 'Dan Knight', 'David Earl Hileman, 59', 'Diane', 'Diane Castanada', 'Don', 'Donna', 'Donna Lorraine Shottenkirk', 'Eileen', 'Erma ( Hoskinson ) Hileman', 'Everett', 'Felix', 'Fernando Angel', 'Frank', 'Galaviz Jr.', 'George', 'Georgeana', 'Guadalupe', 'Guadalupe Angel', 'Guadalupe Angel, 78', 'Harris', 'Irma', 'Jesse Angel', 'Jim', 'Josephine ( Cantu ) Angel', 'Josephine Rodriguez', 'Juan', 'Juan Angel', 'Julie', 'Katie Gonzalez', 'Kerry Allen Knight', 'Kristin Herion', 'La Rae Ross', 'LeAnn', 'LeRoy', 'Lilly Angel', 'Lily', 'Lucio', 'Marge', 'Marie', 'Mary', 'Mary Ann', 'Max', 'Minnie', 'Naomi Wagner', 'Nellie', 'Pete', 'Phyllis Angel', 'Ramon Jose', 'Richard Galaviz', 'Sara Galaviz', 'Simon', 'Steven', 'Tim Knight', 'Tonia', 'Tony', 'Valentino', 'Vicky', 'Victoria Rocha Angel', 'Virginia Molina', 'Virlene', 'W. Ferry Rd. PR NW']","['Alaska', 'Alderwood', 'Alvarado', 'Benton City', 'Burien', 'Calif.', 'Colorado', 'Cowiche', 'Gamboa', 'Garza', 'Grandview', 'Grassvalley', 'Hawaii', 'Jones Funeral Home', 'Kent', 'Louise', 'Lower Valley', 'Mabton', 'Olympia', 'Oregon', 'Poulsbo', 'Prosser', 'Renton', 'Rosebud', 'San Antonio', 'Tacoma', 'Texas', 'Toppenish', 'Valley Hills Funeral Home', 'Valley Hills Funeral Home Chapel', 'Wapato', 'Washington State', 'West Hills Memorial Park', 'West Valley', 'Yakima', 'Zillah']","['Boeing', 'Church', 'Hanford and Northwest Glass Co.', 'Hawk Press Inc.', 'Mabton Grace Brethren Church', 'U.S. Army', 'Yakima Church']",[],"['1 p.m.', '10 a.m.', '2 p.m.', '6 p.m.', '8 p.m.']"
1101163001336,2004-08-10,"['Allan J. Prins', 'BA', 'Chelsea P. McPherson', 'Ruben Morales', 'Stacie C. Visser']","['Alderwood', 'Grandview', 'Granger', 'Lower Valley', 'Valley', 'Whitworth']","['Grandview High School', 'Webmaster Copyright Hawk Press Inc.', 'Whitworth College']",[],[]
1101242765510,2004-08-11,"['Bush', 'John Kerry', 'Saddam Hussein']",['Iraq'],"['Al-Quaeda', 'Commission', 'Forum', 'Hawk Press Inc.', 'Pentagon', 'WMO']",[],[]
1101163001054,2004-08-11,"['Ethan', 'John Panni', 'Washington Assessment']","['Alderwood', 'Yakima River']","['Student Learning', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101162983132,2004-08-11,"['Alderwoodrs Dewayne Klippert', 'Brad Klippert', 'Chuck Jackson', 'George Nethercutt', 'Gordon Pross', 'Patty Murray', 'Reed Davis', 'Sandra Klippert', 'Washington D.C', 'William Chovil']","['Alderwood', 'Benton County', 'Ellensburg', 'KENNEWICK', 'Snohomish', 'Spokane', 'Tacoma', 'United States', 'Washington']","['High School', 'National Guard', 'Senate', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101242765979,2004-08-11,"['Arthur Langlie', 'C. BRUNELL', 'Democrat Betty Ringlee', 'Don C. Brunell', 'Eisenhower', 'Ike', 'Jim Dunn', 'Kent and Democrat Debbie Wallace', 'Republican Bob Oke']","['Afghanistan', 'Florida', 'Montana', 'Silver Bow County', 'Vancouver', 'Washington']","['Association of Washington Business', 'Democrat Party', 'Hawk Press Inc.', 'House', 'Oval Office', 'Senate', 'Union', 'United Nations']",[],[]
1101162982898,2004-08-11,"['International Rotarian', 'Jamie Smart', 'Rotarian Derek Bottomley']","['Alderwood', 'British Columbia', 'Central Washington', 'China', 'Clearwater', 'District', 'Kelowna', 'Rotary', 'Rotary District']","['Club', 'Rotary Club', 'Rotary International Foundation', 'Webmaster Copyright Hawk Press Inc.']",[],['Noon']
1101162982664,2004-08-12,"['Ellie Olmsen', 'Greg Stewart']","['Central Washington State Fair', 'GRANDVIEW', 'Lower Valley', 'Truly']","['Chamber of Commerce', 'Grandview Chamber of Commerce', 'Rotary Club', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Valley Fair and Rodeo Board']",[],['afternoon']
1101162981210,2004-08-13,"['Call', 'Call Carl McDonald', 'Call Joyce Wells', 'Denny Blaine Building', 'Gloria Alexander', 'Law', 'Linda Johnson', 'Linda Johnson, 837-5636']","['Alderwood', 'Eagles Lodge', 'East Edison Avenue', 'East Lincoln Avenue', 'Federal Way', 'Fourth Mondays', 'Grandview', 'Harrison', 'Lower Valley', 'North Ave. Second', 'North Avenue', 'Prosser', 'S. Euclid', 'Second', 'Sixth', 'South Hill Road', 'Southeast Washington', 'Wa', 'Wine Country Road', 'Yakima Valley']","['AmVets Post', 'Banner Bank of Washington', 'Barn Restaurant', 'Barnard R. Christiansen Post', 'Bridge Club Meets Thursdays', 'Caregiver Support Group', 'City Council', 'Community Calendar', 'Community Center', 'Community Health', 'Community Hospital', 'Credit Professionals International', 'Diabetic Support Group', 'Division St.', 'FRIDAYS Adolescent', 'Factory Road', 'Fibromyalgia Support Group', 'Fridays Consumer Credit Counseling', 'Garden Club', 'Grandview & Taylor Ave. Meetings', 'Harrison Middle School Booster Club', 'House', 'Immanuel Lutheran Church', 'Information Center', 'Justice Center', 'Kiwanis Club', 'Mabton Food Bank', 'Mabton High School', 'Mabton V.F.W', 'Mabton VFW Post', 'Masonic Temple', 'Ministerial Association', 'Restaurant', 'Saviour�s Lutheran Church', 'School Board', 'Second Thursdays Grandview VFW Post', 'Senior Citizen Center', 'Seventh-day Adventist Church', 'Snipes Mountain Brewery', 'St. Joseph Parish Center', 'Sunny Spot Restaurant', 'SunnyView VFW Post', 'Third Tuesdays American Veterans Post', 'Thursdays Cribbage Club', 'Touch International', 'Tuesdays Chess Club', 'Tuesdays Community Service Food Bank', 'Tuesdays Compassionate Connection Support Group', 'Tuesdays KOSMOS', 'United Methodist Church', 'VFW Sunny View Post', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Regional Clean Air Authority', 'fridays Ministerial Food Bank']",[],"['1 : 00 p.m.', '1 : 30 p.m.', '10 : 30 a.m.', '10 a.m.', '11 : 30 a.m.', '2 p.m.', '3 p.m.', '30-11 : 30 a.m.', '6 : 30 a.m.', '6 : 30 p.m.', '6 : 45 a.m.', '6 p.m.', '6-7 : 30 p.m.', '7 : 15 p.m.', '7 : 30 p.m.', '7 a.m.', '7 p.m.', '8 a.m.', '8 p.m.', '9 : 30 a.m.', 'Noon', 'noon']"
1101162982429,2004-08-13,"['Bruce Sterling', 'Green Revolution', 'Norman Borlaug', 'Suzie Loffer']","['America', 'Europe', 'France', 'Germany', 'Washington']","['EU', 'GMO', 'Webmaster Copyright Hawk Press Inc.']",['$ 300 million'],[]
1101162981445,2004-08-13,['Artist Jerry Nighthawk Raven'],"['Calif.', 'Central Washington State Fair Raceway', 'Central Yakima Valley', 'Dykstra Park', 'Grandview GRANDVIEW', 'ORE.', 'Oregon', 'Railroad Park', 'Salem', 'Santa Rosa', 'South Euclid Street', 'TOPPENISH', 'TURNER', 'Valley', 'Willamette Valley', 'YAKIMA']","['Club', 'Eagles', 'Grandview Parks and Recreation Department', 'Heritage University', 'Washington Economy Sprint Car Organization', 'Webmaster Copyright Hawk Press Inc.', 'the Hornets']","['$ 15', '$ 30', '$ 5', '$ 6']","['10 a.m.', '11 a.m.', '3 p.m.', '4 p.m.', '5 p.m.', '6 : 30 p.m.', '6 p.m.', '8 p.m.', '9 p.m.', 'night', 'noon']"
1101162980929,2004-08-13,['Lisa M. Ruff'],"['County', 'GRANDVIEW', 'Yakima', 'Yakima County']","['Clean Air Authority', 'Farm Service Agency', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Farm Service Agency', 'Yakima Regional Clean Air Authority']",[],[]
1101162981960,2004-08-13,"['Andrea Martinez', 'John Panni', 'Martinez, 16', 'MaryAnn and Joel Martinez', 'Raquel']","['Alderwood', 'America', 'Miss']","['Court', 'El Valle Restaurant', 'High School', 'Little', 'Parks and Recreation Department', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101162981695,2004-08-13,"['Ashley', 'Gary Vegar', 'Holly Ohler', 'John Panni', 'Linda Burns', 'Ryan Maxwell', 'Schuette']","['Alderwood', 'Arlington', 'Birr', 'Eastern Washington', 'Stanwood', 'Valley']","['Arlington School District', 'Camano Island School District', 'High School Principal Dennis Birr', 'School District', 'Stanwood High School', 'Webmaster Copyright Hawk Press Inc.', 'Yakima School District']",[],[]
1101162982195,2004-08-13,"['Ellie Olmsen', 'George Nethercutt', 'Reed Davis']","['Alderwood', 'Kittitas County', 'Maple Valley', 'Murray']","['County Republican Party', 'Environmental Protection Agency', 'Republican Club', 'Seattle Pacific University', 'Webmaster Copyright Hawk Press Inc.']","['$ 7,000']",['This morning']
1101242745682,2004-08-13,"['Hope', 'Jane Goodall', 'Marilyn Johnson']","['Canada', 'Gombe', 'Gombe National Park', 'ORE.', 'PORTLAND', 'Sudbury', 'Tanzania']","['Hawk Press Inc.', 'OMSI', 'Oregon Museum of Science and Industry']",[],[]
1101162966523,2004-08-16,"['Ed Iseri', 'Ellie Olmsen', 'Irene Wells', 'Kara Kondo', 'Lauren Antonio', 'Roosevelt']","['California', 'Canada', 'Chicago', 'Cody', 'Columbia River', 'Granger', 'Heart Mount', 'Heart Mountain', 'Japan', 'Kentucky', 'Kobe', 'Louisville', 'North Portland', 'Pacific', 'Pearl Harbor', 'Portland', 'Roebuck', 'Toppenish', 'United States', 'Valley', 'Wapato', 'Washington', 'Wyoming', 'Yakima', 'Yakima Valley', 'east coast', 'eastern Washington', 'southern Arizona', 'west coast', 'western Oregon', 'western Washington']","['Church', 'Discovery Lab School', 'Elizabeth Church', 'FBI', 'Heritage College', 'Japanese Buddhist Church', 'Japanese Methodist Church', 'Navy', 'Sears', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Valley Museum']",[],"['6 p.m.', '8 p.m.']"
1101162966023,2004-08-17,"['Call', 'Call Carl McDonald', 'Call Joyce Wells', 'Denny Blaine Building', 'Gloria Alexander', 'Law', 'Linda Johnson', 'Linda Johnson, 837-5636']","['Alderwood', 'Eagles Lodge', 'East Edison Avenue', 'East Lincoln Avenue', 'Federal Way', 'Grandview', 'Harrison', 'Lower Valley', 'North Ave. Second', 'North Avenue', 'Prosser', 'S. Euclid', 'Second', 'Sixth', 'South Hill Road', 'Southeast Washington', 'Wa', 'Wine Country Road', 'Yakima Valley']","['AmVets Post', 'Banner Bank of Washington', 'Barn Restaurant', 'Barnard R. Christiansen Post', 'Bridge Club Meets Thursdays', 'Caregiver Support Group', 'City Council Chambers', 'Community Calendar', 'Community Center', 'Community Health', 'Community Hospital', 'Credit Professionals International', 'Diabetic Support Group', 'Division St.', 'FRIDAYS Adolescent', 'Factory Road', 'Fibromyalgia Support Group', 'Fridays Consumer Credit Counseling', 'Garden Club', 'Grandview & Taylor Ave. Meetings', 'Harrison Middle School Booster Club', 'House', 'Immanuel Lutheran Church', 'Information Center', 'Justice Center', 'Kiwanis Club', 'Mabton Food Bank', 'Mabton High School', 'Mabton V.F.W', 'Mabton VFW Post', 'Masonic Temple', 'Ministerial Association', 'Restaurant', 'Saviour�s Lutheran Church', 'School Board', 'Second Thursdays Grandview VFW Post', 'Senior Citizen Center', 'Seventh-day Adventist Church', 'Snipes Mountain Brewery', 'St. Joseph Parish Center', 'Sunny Spot Restaurant', 'SunnyView VFW Post', 'Third Tuesdays American Veterans Post', 'Thursdays Cribbage Club', 'Touch International', 'Tuesdays Chess Club', 'Tuesdays Community Service Food Bank', 'Tuesdays Compassionate Connection Support Group', 'Tuesdays KOSMOS', 'United Methodist Church', 'VFW Sunny View Post', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Regional Clean Air Authority', 'fridays Ministerial Food Bank', 'mondays Grandview City Council']",[],"['1 : 00 p.m.', '1 : 30 p.m.', '10 : 30 a.m.', '10 a.m.', '11 : 30 a.m.', '2 p.m.', '3 p.m.', '30-11 : 30 a.m.', '6 : 30 a.m.', '6 : 30 p.m.', '6 : 45 a.m.', '6 p.m.', '6-7 : 30 p.m.', '7 : 15 p.m.', '7 : 30 p.m.', '7 a.m.', '7 p.m.', '8 a.m.', '8 p.m.', '9 : 30 a.m.', 'Noon', 'noon']"
1101162966273,2004-08-17,"['Aaron Bones', 'Albert Einstein', 'Albert Einstein Distinguished Educator Fellow', 'Albert Einstein Fellow', 'Albert Einstein Fellowship', 'Dick', 'Jamie Smart', 'John Hayes', 'Joyce Stark', 'Laurie Gilmer-Dillman', 'Robin Bryson', 'Ryan Campanella', 'Teri Alvarez-Ziegler', 'Washington D.C']","['Alderwood', 'Chesapeake Bay', 'D.C', 'NOAA', 'Richland', 'Sea', 'Silver Springs', 'Washington']","['AHS', 'Central Washington University', 'Columbia Basin College', 'Congress', 'Department', 'Energy Office of Science', 'Grandview Middle School', 'Harrison Middle School', 'High School', 'National Aeronautics and Space Administration', 'National Oceanic and Atmospheric Administration', 'National Science Foundation', 'PRIDE High School', 'School District', 'U.S. Department of Commerce Building', 'Webmaster Copyright Hawk Press Inc.']","['$ 5,550']",[]
1101242745182,2004-08-17,"['Bruce Epps', 'Carol Stone', 'Councilman Alex de la Cruz', 'Ermenejildo Rodriguez Jr.', 'Gary Locke', 'Jamie Smart', 'Raul Martinez', 'Rex Luthor', 'Theresa Hancock', 'Wade Drysdale']","['Alderwood', 'Lower Valley']","['Advisory Committee', 'Black Rock Creek Golf Course Board', 'Board of Adjustment', 'City Council', 'Community Accountability Board', 'Contract', 'Council', 'Hallett Enterprises', 'Hawk Press Inc.', 'Housing Authority', 'Housing Rehabilitation Committee', 'Planning Commission', 'Retail Liquor Task Force']",[],['last night']
1101242744682,2004-08-18,"['Joey Elerding', 'John Panni', 'Patrick']","['Alaska', 'Alderwood', 'Calif.', 'Federal Way', 'Hawaii', 'Idaho', 'Moscow', 'Ore', 'Pacific Northwest', 'Pendleton', 'Redding', 'Spokane', 'Western Zone']","['Christian High School', 'Hawk Press Inc.', 'Olympic', 'Tri-Cities Channel Cats', 'United States Swimming Association']",[],[]
1101162965507,2004-08-18,"['Andrea Gatica', 'Mel Sacher', 'Mommy']","['Alderwood', 'Grandview']","['Girl Scout Council', 'Mid Columbia Council', 'Outlook Daisy Girl Scout', 'Outlook Elementary School', 'Webmaster Copyright Hawk Press Inc.']","['$ 50,000', '$ 75']",[]
1101162965773,2004-08-18,"['Adam Johnson', 'Black Rock Creek', 'Dean Benson', 'Jeff Moore', 'Jim Holt', 'Mitch Harle', 'Rick Hair', 'Ron Harle', 'Tim Johnson']","['Alderwood', 'Harrison']","['ASB', 'Harrison Middle School', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101162965273,2004-08-18,"['Ellie Olmsen', 'Vicki Black']","['Alderwood', 'Central Washington Family Medicine', 'Wapato', 'Washington', 'Wenatchee', 'Yakima']","['American College of Graduate Medical Education', 'Daybreak Rotary Club', 'University of Washington Network', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Regional Hospital', 'Yakima Valley Memorial Hospital']",[],['morning']
1101162965023,2004-08-18,['Yesenia Rodriguez'],['Alderwood'],"['Outlook Elementary School', 'Parent Information Resource Center', 'Parent Resource Center', 'Pioneer Elementary School', 'School District', 'Washington Elementary School', 'Washington State Migrant Council', 'Webmaster Copyright Hawk Press Inc.']",[],['6 p.m.']
1101162964773,2004-08-19,"['Chad Roberts', 'Ellie Olmsen', 'Guy', 'Guy Roberts']",['Alderwood'],"['Andrus and Roberts Produce Company', 'Building Division', 'Fire Department', 'High School', 'Roberts', 'School District', 'Webmaster Copyright Hawk Press Inc.']","['$ 1 million', '$ 23,704', '$ 7,691', '$ 800,000', 'more than $ 1.96 million']",['early morning']
1101162964538,2004-08-19,"['Ashley', 'Ford Theater', 'George W. Bush', 'Jamie Smart', 'John Kerry', 'Lincoln Memorial', 'Presidential Classroom Scholar Ashley Lara', 'Ralph Nader', 'Sabio Lara', 'Washington D.C', 'Washington Memorial']","['D.C.', 'District of Columbia', 'GRANDVIEW', 'Potomac River', 'Washington']","['Arlington National Cemetery', 'CIA', 'Congress', 'Grandview High School', 'House', 'Office', 'Senate', 'State Board of Education', 'Webmaster Copyright Hawk Press Inc.', 'White House']",[],[]
1101163019852,2003-08-02,"['Bush', 'Dick', 'George', 'George Nethercutt', 'Jamie Smart', 'Patty Murray', 'Saying Murray', 'Thomas Foley']","['Alderwood', 'Central Washington Black Rock Reservoir', 'Cheney', 'District', 'Eastern Washington', 'Spokane', 'U.S.', 'Washington']","[""Alderwood's Sunny Spot Restaurant"", 'Congress', 'GOP', 'House', 'Republican Club', 'Republican Party', 'Senate', 'Senatorial', 'Webmaster Copyright Hawk Press Inc.']",[],['this morning']
1101163019147,2003-08-02,"['John Panni', 'John Torch', 'Luther', 'Luthor']","['Alderwood', 'Swiss Park']",[],['$ 4'],['last night']
1101163019617,2003-08-02,"['Aaron Bones', 'Bill Wells', 'Fred Kilian', 'Jane Gutting', 'John Panni', 'Lorenzo Garza', 'Mary Rita Rhode', 'Washington Assessment']","['Alderwood', 'State', 'Yakima']","['Academic Progress', 'ESD', 'Education Service District', 'Honor Society', 'MAP', 'School Board Vice', 'School District', 'Student Learning', 'WSSDA Legislative Committee', 'Washington State School Directors Association', 'Webmaster Copyright Hawk Press Inc.']",[],"['7 p.m.', 'this morning']"
1101162948382,2004-08-20,"['Charles Crosman', 'Colleen Schafroth', 'George Knehr', 'Hastings Superstores', 'Joanie', 'Michael Charboneau', 'Pamela Serrano', 'Wallace Way']","['Alderwood', 'Benton City', 'Central Washington State Fair', 'Columbia River', 'Country Park', 'Emily', 'Fair', 'GOLDENDALE', 'Grandview', 'Granger', 'Kennewick', 'Pasco', 'Prosser', 'Richland', 'Ritzville', 'Small Town Video', 'Valley', 'Washington', 'Yakima Valley']","['Allied Arts Council of Yakima', 'Altered Image Productions', 'American Red Cross', ""Brian's Pourhouse Restaurant"", 'Council', 'Heights Elementary School', 'Humphrey & Smartman', 'June & Clark', 'Klickitat Wine Alliance', 'Lyle Hotel Restaurant', 'Maryhill Museum of Art', 'Northwest', 'Pacific Northwest Tejano Music Association', 'Red Cross', 'Swing Crew', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Brewing Company', 'Yakima Fresh Hop Ale Festival']","['$ 10', '$ 15', '$ 25', '$ 30', '$ 36', '$ 39', '$ 62', '$ 8.50']","['10 : 30 p.m.', '12 p.m.', '5 p.m.', '6 a.m.', '7 p.m.', 'noon']"
1101162964241,2004-08-20,"['Abraham Lincoln', 'Damon', 'Damon Palacios', 'Dave', 'Ivan Tedesco', 'John Panni', 'Loretta Lynn', 'St. Louis']","['Abilene', 'Bermuda', 'California', 'Chicago', 'Florida', 'Graceland', 'Grandview', 'Kansas', 'Minnesota', 'Mt. Rushmore', 'Tennessee', 'Texas', 'United States', 'Washington', 'Washougal']","['American Motocross Association Amateur', 'Webmaster Copyright Hawk Press Inc.', 'motocross']",[],[]
1101162949366,2004-08-20,"['Elena Zuazo', 'John Panni', 'Juan', 'Maria Rangel', 'Pasillas, 17', 'Vidi Pasillas']","['Alderwood', 'Miss']","['Blueline', 'Court', 'Grizzlies', 'High School', 'Key Club', 'Les Schwab Tire Center', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101162948616,2004-08-20,['Mel Sacher'],"['Lower Valley', 'TOPPENISH']","['Heritage College', 'Heritage University', 'University of Washington', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101162948851,2004-08-20,"['Dennis Browning', 'Dick', 'Dick Hoyt', 'Dick and Rick Hoyt', 'Iron Man', 'Mel Sacher', 'Rick', 'Team Hoyt']","['Alderwood', 'Boston', 'McCarthy', 'United States']","['Boston University', 'Bruins', 'Kiwanis Club', 'Webmaster Copyright Hawk Press Inc.']",[],['morning']
1101162949913,2004-08-20,"['Ben Comer', 'Bender', 'Bob Girard', 'Bob Greene', 'Bob Hall', 'Bob Story,can', 'Bud', 'David Stokes', 'Dean Jorgenson', 'Dean Schuler', 'Eric Inions', 'Ernie Els', 'James Rogers', 'Javier Valdez', 'Keith Grace', 'Kirk Komstadius', 'Mike Barnick', 'Mike Clark', 'Randy Boast', 'Scott', 'Scott Galbraith', 'Souta Nozaka', 'Stan Buckner', 'Steve Smythe', 'Ty', 'Ty Stotz', 'bstory@hawkpress.com Bob Story']","['Alderwood', 'Lower Valley', 'MA', 'Mt. Adams', 'Scottie', 'Toppenish', 'Valley']","['Andrew Stitler & Les Bender', 'Andrew Stitler & Pete Veliz', 'BR', 'Ben Comer ( MA )', 'Best Ball Jeff Bender & Bob Hall', 'Black Rock Creek Golf Course PGA Professional Jeff Bender', 'Bob Girard & Dean Jorgenson', 'Bob Girard & James Rogers', 'Bob Greene & Kirk Komstadius ( MA )', 'Chad Stotz', 'Daily News Mt. Adams Country Club PGA Professional Scott Galbraith', 'David Stokes & Souta Nozaka', 'Eric Inions & Ben Comer ( MA )', 'Gonzaga University', 'Individual Heads-up Jeff Bender', 'Inions', 'Jack Syverson & Buzz Blake', 'James Rogers ( MA )', 'Javier Valdez & Dean Schuler ( MA )', 'Javier Valdez ( MA )', 'Jeff Bender & Bob Hall', 'Juan Guerrero', 'Keith Grace & Stan Buckner ( MA )', 'Keith Grace ( MA )', 'Mike Barnick & Dean Schuler ( MA )', 'Mike Barnick & James Rogers ( MA )', 'Mike Clark & Juan Guerrero', 'Mt. Adams Club Pro Scott Galbraith', 'Mt. Adams Country Club', 'Pete Veliz', 'Randy Boast & Rudy Fernandez', 'Rudy Fernandez', 'Scott Galbraith & Ben Comer', 'Scott Galbraith & Keith Grace', 'Stan Buckner & Javier Valdez', 'Steve Smythe & Dean Jorgenson', 'Steve Smythe & Eric Inions', 'Ty Stotz & Chad Stotz', 'Webmaster Copyright Hawk Press Inc.', 'heads-up']",[],"['afternoon', 'morning']"
1101162949132,2004-08-20,"['Alice Aguirre', 'Anne Nealen', 'Biggs', 'Bill Daley', 'Brent Bingham', 'Carol Loffer', 'Emily Wells', 'Haile Loffer', 'John Loffer', 'Kathy Lathen', 'Leslie Wells', 'Linda Garner', 'Melodie Lopez', 'Penny Ross', 'Robert Kim', 'Ron Couturier', 'Sandra Linde', 'Sheila Robinson', 'Sheila Stamschror', 'Suzi Carpino', 'Tom Lathen', 'Tyler Miller']",['Alderwood'],"['AHS', 'Athletic', 'Forum', 'High School', 'School District', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101162948101,2004-08-20,"['Elena Leonardo', 'Helio', 'Jamie Smart']","['Bonair Road', 'Europe', 'Yakima Valley', 'ZILLAH', 'north Zillah']",['Webmaster Copyright Hawk Press Inc.'],[],"['10 a.m.', '5 p.m.']"
